C,seed,subset,subset_bits,k,finding,finding_idx,n_pos,n,auroc,auprc
0.1,1,T2ax+FLAIRax,0110,2,Pituitary adenoma,36,25,9393,0.4686848847139197,0.006578822799534891
0.1,1,T1ax+FLAIRsag,1001,2,Cerebral infarction,0,424,9393,0.7930344982823436,0.20225873566543992
0.1,1,T1ax+FLAIRsag,1001,2,Cerebral hemorrhage,1,294,9393,0.8174532149380248,0.17932389391397363
0.1,1,T1ax+FLAIRsag,1001,2,Metastatic malignant neoplasm to brain,2,373,9393,0.8789579902867029,0.2555059316191249
0.1,1,T1ax+FLAIRsag,1001,2,Intracranial meningioma,3,181,9393,0.7440601137598568,0.06592675123970754
0.1,1,T1ax+FLAIRsag,1001,2,Demyelinating disease of central nervous system,4,250,9393,0.7856353494476649,0.21007392751917897
0.1,1,T1ax+FLAIRsag,1001,2,Herniation of nucleus pulposus,5,138,9393,0.749798385518208,0.03624957914280487
0.1,1,T1ax+FLAIRsag,1001,2,Spinal cord compression,6,74,9393,0.6044059941473827,0.013280600400657275
0.1,1,T1ax+FLAIRsag,1001,2,Lacunar infarct,7,213,9393,0.7893215502163307,0.12047338145543635
0.1,1,T1ax+FLAIRsag,1001,2,Silent micro-hemorrhage of brain,8,195,9393,0.7321954047981446,0.06955472758412794
0.1,1,T1ax+FLAIRsag,1001,2,Cavernous hemangioma,9,78,9393,0.5426607209215905,0.010821117243359452
0.1,1,T1ax+FLAIRsag,1001,2,Subdural intracranial hemorrhage,10,44,9393,0.866840401015179,0.0731117423142938
0.1,1,T1ax+FLAIRsag,1001,2,Gliosis,11,3534,9393,0.7686134923387785,0.6616645913159949
0.1,1,T1ax+FLAIRsag,1001,2,Cerebral atrophy,12,1310,9393,0.9197367861868232,0.7242690857040753
0.1,1,T1ax+FLAIRsag,1001,2,Encephalomalacia,13,236,9393,0.7635360000592305,0.11220721623563051
0.1,1,T1ax+FLAIRsag,1001,2,Arachnoid cyst,14,389,9393,0.7058687998136217,0.10682013413051758
0.1,1,T1ax+FLAIRsag,1001,2,Empty sella syndrome,15,351,9393,0.6997717520831876,0.07775605779255892
0.1,1,T1ax+FLAIRsag,1001,2,Intracranial aneurysm,16,61,9393,0.6312863195913233,0.014220720425214066
0.1,1,T1ax+FLAIRsag,1001,2,Chiari malformation,17,56,9393,0.6912102770850228,0.0202222272252563
0.1,1,T1ax+FLAIRsag,1001,2,Schwannoma,18,38,9393,0.7563110073419785,0.010097316624539061
0.1,1,T1ax+FLAIRsag,1001,2,Cyst of pineal gland,19,103,9393,0.6237942458223165,0.0174434237487274
0.1,1,T1ax+FLAIRsag,1001,2,Hemangioma of vertebral column,20,31,9393,0.5907064247369256,0.008176927776672841
0.1,1,T1ax+FLAIRsag,1001,2,Cerebral edema,22,533,9393,0.8887175534370381,0.4782515348314037
0.1,1,T1ax+FLAIRsag,1001,2,Spinal stenosis,23,43,9393,0.6679840815818928,0.009377084381804412
0.1,1,T1ax+FLAIRsag,1001,2,Mastoiditis,24,265,9393,0.6607378499495642,0.07229288175344695
0.1,1,T1ax+FLAIRsag,1001,2,Chronic mastoiditis,25,211,9393,0.7878189451647102,0.09271730058809709
0.1,1,T1ax+FLAIRsag,1001,2,Ventriculomegaly,26,889,9393,0.8993947267057282,0.5605085991681913
0.1,1,T1ax+FLAIRsag,1001,2,Cerebellar degeneration,27,351,9393,0.823345438917215,0.1760400485358865
0.1,1,T1ax+FLAIRsag,1001,2,Mega cisterna magna,28,104,9393,0.6629481106685327,0.03508987044470882
0.1,1,T1ax+FLAIRsag,1001,2,Structure of cave of septum pellucidum,29,99,9393,0.6831158583902289,0.027659058972695653
0.1,1,T1ax+FLAIRsag,1001,2,Hyperostosis of skull,30,34,9393,0.726397365228814,0.019458627067032115
0.1,1,T1ax+FLAIRsag,1001,2,Watershed infarct,31,36,9393,0.8353342120575208,0.02118364020981507
0.1,1,T1ax+FLAIRsag,1001,2,Foraminal Spinal Stenosis,33,60,9393,0.7438801385763778,0.01657349143590874
0.1,1,T1ax+FLAIRsag,1001,2,Lipoma of brain,34,22,9393,0.6055432135893133,0.004441705877013087
0.1,1,T1ax+FLAIRsag,1001,2,Glioma,35,66,9393,0.7643514592694394,0.029264142189457852
0.1,1,T1ax+FLAIRsag,1001,2,Pituitary adenoma,36,25,9393,0.6442399658411614,0.005562512411714104
0.1,1,T1ax+FLAIRax,1010,2,Cerebral infarction,0,424,9393,0.8046707527184832,0.22042184184765834
0.1,1,T1ax+FLAIRax,1010,2,Cerebral hemorrhage,1,294,9393,0.8311098700387948,0.2145372645333961
0.1,1,T1ax+FLAIRax,1010,2,Metastatic malignant neoplasm to brain,2,373,9393,0.8795467920557831,0.26856317179247896
0.1,1,T1ax+FLAIRax,1010,2,Intracranial meningioma,3,181,9393,0.7405444016092391,0.08122728483692657
0.1,1,T1ax+FLAIRax,1010,2,Demyelinating disease of central nervous system,4,250,9393,0.8295128513616974,0.2709102774118189
0.1,1,T1ax+FLAIRax,1010,2,Herniation of nucleus pulposus,5,138,9393,0.7148255153892529,0.030777681224510092
0.1,1,T1ax+FLAIRax,1010,2,Spinal cord compression,6,74,9393,0.6092116367897032,0.011630139470595715
0.1,1,T1ax+FLAIRax,1010,2,Lacunar infarct,7,213,9393,0.8040652776499227,0.1320996086335739
0.1,1,T1ax+FLAIRax,1010,2,Silent micro-hemorrhage of brain,8,195,9393,0.7281733487212939,0.0614427414268369
0.1,1,T1ax+FLAIRax,1010,2,Cavernous hemangioma,9,78,9393,0.5323286125218493,0.010162420899769575
0.1,1,T1ax+FLAIRax,1010,2,Subdural intracranial hemorrhage,10,44,9393,0.8373720086737522,0.090850049989421
0.1,1,T1ax+FLAIRax,1010,2,Gliosis,11,3534,9393,0.7799348643316002,0.6760726349242501
0.1,1,T1ax+FLAIRax,1010,2,Cerebral atrophy,12,1310,9393,0.9202797219307697,0.7211489075702384
0.1,1,T1ax+FLAIRax,1010,2,Encephalomalacia,13,236,9393,0.7614083326083777,0.13137283588818427
0.1,1,T1ax+FLAIRax,1010,2,Arachnoid cyst,14,389,9393,0.7405948684332241,0.1247811325258621
0.1,1,T1ax+FLAIRax,1010,2,Empty sella syndrome,15,351,9393,0.7170548204611464,0.0843241650158209
0.1,1,T1ax+FLAIRax,1010,2,Intracranial aneurysm,16,61,9393,0.6480433973003169,0.019151094152343045
0.1,1,T1ax+FLAIRax,1010,2,Chiari malformation,17,56,9393,0.7677672547009593,0.022795386145275653
0.1,1,T1ax+FLAIRax,1010,2,Schwannoma,18,38,9393,0.7539762018622184,0.011112794152381315
0.1,1,T1ax+FLAIRax,1010,2,Cyst of pineal gland,19,103,9393,0.6117633534335908,0.016893588318729016
0.1,1,T1ax+FLAIRax,1010,2,Hemangioma of vertebral column,20,31,9393,0.6125173143317875,0.006447170502125424
0.1,1,T1ax+FLAIRax,1010,2,Cerebral edema,22,533,9393,0.9005171121341357,0.4801922695244421
0.1,1,T1ax+FLAIRax,1010,2,Spinal stenosis,23,43,9393,0.6277453053102848,0.00991990011901727
0.1,1,T1ax+FLAIRax,1010,2,Mastoiditis,24,265,9393,0.6905445405387528,0.0734980655844139
0.1,1,T1ax+FLAIRax,1010,2,Chronic mastoiditis,25,211,9393,0.7915022282417381,0.09480770667272667
0.1,1,T1ax+FLAIRax,1010,2,Ventriculomegaly,26,889,9393,0.9016193795389875,0.5666565032660434
0.1,1,T1ax+FLAIRax,1010,2,Cerebellar degeneration,27,351,9393,0.8315499495548158,0.17833189397409877
0.1,1,T1ax+FLAIRax,1010,2,Mega cisterna magna,28,104,9393,0.7282176188543936,0.04660763305659206
0.1,1,T1ax+FLAIRax,1010,2,Structure of cave of septum pellucidum,29,99,9393,0.7475486520031388,0.05342125828577103
0.1,1,T1ax+FLAIRax,1010,2,Hyperostosis of skull,30,34,9393,0.733436830229474,0.024999219575773238
0.1,1,T1ax+FLAIRax,1010,2,Watershed infarct,31,36,9393,0.7971215845534537,0.01737016583067573
0.1,1,T1ax+FLAIRax,1010,2,Foraminal Spinal Stenosis,33,60,9393,0.7369763205828779,0.015708210868558864
0.1,1,T1ax+FLAIRax,1010,2,Lipoma of brain,34,22,9393,0.6368341401422183,0.0048969199949076316
0.1,1,T1ax+FLAIRax,1010,2,Glioma,35,66,9393,0.7784665568518897,0.03214339337832937
0.1,1,T1ax+FLAIRax,1010,2,Pituitary adenoma,36,25,9393,0.5815157984628523,0.003614915302271035
0.1,1,T1ax+T2ax,1100,2,Cerebral infarction,0,424,9393,0.8086985150108235,0.21612877465165048
0.1,1,T1ax+T2ax,1100,2,Cerebral hemorrhage,1,294,9393,0.7939726500557361,0.18016190009256441
0.1,1,T1ax+T2ax,1100,2,Metastatic malignant neoplasm to brain,2,373,9393,0.8660337765941637,0.24981528317918764
0.1,1,T1ax+T2ax,1100,2,Intracranial meningioma,3,181,9393,0.7057573235006944,0.0585508553759957
0.1,1,T1ax+T2ax,1100,2,Demyelinating disease of central nervous system,4,250,9393,0.8344849611724816,0.27998556415561754
0.1,1,T1ax+T2ax,1100,2,Herniation of nucleus pulposus,5,138,9393,0.7035648572256281,0.03502656792162769
0.1,1,T1ax+T2ax,1100,2,Spinal cord compression,6,74,9393,0.5587349878046305,0.00898177531863209
0.1,1,T1ax+T2ax,1100,2,Lacunar infarct,7,213,9393,0.8189429971258196,0.14516561722801816
0.1,1,T1ax+T2ax,1100,2,Silent micro-hemorrhage of brain,8,195,9393,0.7292170538745881,0.0659727745483184
0.1,1,T1ax+T2ax,1100,2,Cavernous hemangioma,9,78,9393,0.5513109542095049,0.011352903119465945
0.1,1,T1ax+T2ax,1100,2,Subdural intracranial hemorrhage,10,44,9393,0.8376272620309416,0.03729912193403353
0.1,1,T1ax+T2ax,1100,2,Gliosis,11,3534,9393,0.7800029132066301,0.6758610744913651
0.1,1,T1ax+T2ax,1100,2,Cerebral atrophy,12,1310,9393,0.9178180480567547,0.7127550431814876
0.1,1,T1ax+T2ax,1100,2,Encephalomalacia,13,236,9393,0.756101657896247,0.12021605662147263
0.1,1,T1ax+T2ax,1100,2,Arachnoid cyst,14,389,9393,0.7078476404088899,0.12752067162743622
0.1,1,T1ax+T2ax,1100,2,Empty sella syndrome,15,351,9393,0.7188772748383454,0.08315773983972247
0.1,1,T1ax+T2ax,1100,2,Intracranial aneurysm,16,61,9393,0.7113018487418578,0.017794660571418687
0.1,1,T1ax+T2ax,1100,2,Chiari malformation,17,56,9393,0.7737457733441453,0.03261141673962438
0.1,1,T1ax+T2ax,1100,2,Schwannoma,18,38,9393,0.7504008551576697,0.011315332686627287
0.1,1,T1ax+T2ax,1100,2,Cyst of pineal gland,19,103,9393,0.5967080167629877,0.017785547029926296
0.1,1,T1ax+T2ax,1100,2,Hemangioma of vertebral column,20,31,9393,0.6091715996719753,0.0067687366876928255
0.1,1,T1ax+T2ax,1100,2,Cerebral edema,22,533,9393,0.8801127821141034,0.4504129983308791
0.1,1,T1ax+T2ax,1100,2,Spinal stenosis,23,43,9393,0.6334908593458525,0.011150575486213721
0.1,1,T1ax+T2ax,1100,2,Mastoiditis,24,265,9393,0.7031712499793296,0.08224736313435382
0.1,1,T1ax+T2ax,1100,2,Chronic mastoiditis,25,211,9393,0.7931074707262613,0.0936882825384662
0.1,1,T1ax+T2ax,1100,2,Ventriculomegaly,26,889,9393,0.9001916123372631,0.5686313723531463
0.1,1,T1ax+T2ax,1100,2,Cerebellar degeneration,27,351,9393,0.8333342785897532,0.19756431528946655
0.1,1,T1ax+T2ax,1100,2,Mega cisterna magna,28,104,9393,0.7246463973103009,0.040776586837953994
0.1,1,T1ax+T2ax,1100,2,Structure of cave of septum pellucidum,29,99,9393,0.7519285821416228,0.046692078670149774
0.1,1,T1ax+T2ax,1100,2,Hyperostosis of skull,30,34,9393,0.7116773410935054,0.02577785993190669
0.1,1,T1ax+T2ax,1100,2,Watershed infarct,31,36,9393,0.8733360645031052,0.020622884374234506
0.1,1,T1ax+T2ax,1100,2,Foraminal Spinal Stenosis,33,60,9393,0.651528626022358,0.010417666896681074
0.1,1,T1ax+T2ax,1100,2,Lipoma of brain,34,22,9393,0.6463703301287337,0.0035423017969637
0.1,1,T1ax+T2ax,1100,2,Glioma,35,66,9393,0.7772027122300521,0.0347321678989079
0.1,1,T1ax+T2ax,1100,2,Pituitary adenoma,36,25,9393,0.5644406490179334,0.00588873074378659
0.1,1,T2ax+FLAIRax+FLAIRsag,0111,3,Cerebral infarction,0,424,9393,0.8229338686502986,0.24708321973721253
0.1,1,T2ax+FLAIRax+FLAIRsag,0111,3,Cerebral hemorrhage,1,294,9393,0.8247699343502649,0.1968552766002294
0.1,1,T2ax+FLAIRax+FLAIRsag,0111,3,Metastatic malignant neoplasm to brain,2,373,9393,0.8940911765929747,0.29486993863809896
0.1,1,T2ax+FLAIRax+FLAIRsag,0111,3,Intracranial meningioma,3,181,9393,0.723854064959709,0.06367158546286149
0.1,1,T2ax+FLAIRax+FLAIRsag,0111,3,Demyelinating disease of central nervous system,4,250,9393,0.8383055889751723,0.2707407693509273
0.1,1,T2ax+FLAIRax+FLAIRsag,0111,3,Herniation of nucleus pulposus,5,138,9393,0.7355170334875782,0.037922913969625105
0.1,1,T2ax+FLAIRax+FLAIRsag,0111,3,Spinal cord compression,6,74,9393,0.5779010043416095,0.011319626098876552
0.1,1,T2ax+FLAIRax+FLAIRsag,0111,3,Lacunar infarct,7,213,9393,0.8026015935847474,0.13585387589869372
0.1,1,T2ax+FLAIRax+FLAIRsag,0111,3,Silent micro-hemorrhage of brain,8,195,9393,0.7165749521913907,0.0646062064804554
0.1,1,T2ax+FLAIRax+FLAIRsag,0111,3,Cavernous hemangioma,9,78,9393,0.4962013295346629,0.00844311073854078
0.1,1,T2ax+FLAIRax+FLAIRsag,0111,3,Subdural intracranial hemorrhage,10,44,9393,0.8720548624549053,0.13228057649919264
0.1,1,T2ax+FLAIRax+FLAIRsag,0111,3,Gliosis,11,3534,9393,0.7873767743055948,0.6873521301048645
0.1,1,T2ax+FLAIRax+FLAIRsag,0111,3,Cerebral atrophy,12,1310,9393,0.924949214872794,0.735089882613709
0.1,1,T2ax+FLAIRax+FLAIRsag,0111,3,Encephalomalacia,13,236,9393,0.7645174664931709,0.1238528465618143
0.1,1,T2ax+FLAIRax+FLAIRsag,0111,3,Arachnoid cyst,14,389,9393,0.7315351988661994,0.12411541196987787
0.1,1,T2ax+FLAIRax+FLAIRsag,0111,3,Empty sella syndrome,15,351,9393,0.7408261289039878,0.09252576136406734
0.1,1,T2ax+FLAIRax+FLAIRsag,0111,3,Intracranial aneurysm,16,61,9393,0.6873405802702495,0.022477699403445208
0.1,1,T2ax+FLAIRax+FLAIRsag,0111,3,Chiari malformation,17,56,9393,0.7489921051423676,0.02251411994540279
0.1,1,T2ax+FLAIRax+FLAIRsag,0111,3,Schwannoma,18,38,9393,0.741444203775071,0.008815931378691539
0.1,1,T2ax+FLAIRax+FLAIRsag,0111,3,Cyst of pineal gland,19,103,9393,0.646966672588753,0.01996997474063283
0.1,1,T2ax+FLAIRax+FLAIRsag,0111,3,Hemangioma of vertebral column,20,31,9393,0.5938729662120721,0.005120484666135984
0.1,1,T2ax+FLAIRax+FLAIRsag,0111,3,Cerebral edema,22,533,9393,0.8984768273624739,0.5178926945120108
0.1,1,T2ax+FLAIRax+FLAIRsag,0111,3,Spinal stenosis,23,43,9393,0.5752393980848154,0.007000118909867536
0.1,1,T2ax+FLAIRax+FLAIRsag,0111,3,Mastoiditis,24,265,9393,0.7484815537512608,0.10174583959108019
0.1,1,T2ax+FLAIRax+FLAIRsag,0111,3,Chronic mastoiditis,25,211,9393,0.7655778201942602,0.07946887096651281
0.1,1,T2ax+FLAIRax+FLAIRsag,0111,3,Ventriculomegaly,26,889,9393,0.9020788999446565,0.5717054930906504
0.1,1,T2ax+FLAIRax+FLAIRsag,0111,3,Cerebellar degeneration,27,351,9393,0.8242071976865165,0.16699353769592776
0.1,1,T2ax+FLAIRax+FLAIRsag,0111,3,Mega cisterna magna,28,104,9393,0.7415346522354813,0.04349586927701513
0.1,1,T2ax+FLAIRax+FLAIRsag,0111,3,Structure of cave of septum pellucidum,29,99,9393,0.7137395039267216,0.03712385943099042
0.1,1,T2ax+FLAIRax+FLAIRsag,0111,3,Hyperostosis of skull,30,34,9393,0.6994556985097704,0.03403966875227833
0.1,1,T2ax+FLAIRax+FLAIRsag,0111,3,Watershed infarct,31,36,9393,0.842393692185292,0.030955916917115196
0.1,1,T2ax+FLAIRax+FLAIRsag,0111,3,Foraminal Spinal Stenosis,33,60,9393,0.6441551483981571,0.009635089811845625
0.1,1,T2ax+FLAIRax+FLAIRsag,0111,3,Lipoma of brain,34,22,9393,0.5205275462985419,0.002726045722708014
0.1,1,T2ax+FLAIRax+FLAIRsag,0111,3,Glioma,35,66,9393,0.7445604322413586,0.0371752935831008
0.1,1,T2ax+FLAIRax+FLAIRsag,0111,3,Pituitary adenoma,36,25,9393,0.5340862510674638,0.0059008785654917194
0.1,1,T1ax+FLAIRax+FLAIRsag,1011,3,Cerebral infarction,0,424,9393,0.8067507683698779,0.22526015100268343
0.1,1,T1ax+FLAIRax+FLAIRsag,1011,3,Cerebral hemorrhage,1,294,9393,0.8272169401885384,0.20479145006089222
0.1,1,T1ax+FLAIRax+FLAIRsag,1011,3,Metastatic malignant neoplasm to brain,2,373,9393,0.8944965908347847,0.2887227059829526
0.1,1,T1ax+FLAIRax+FLAIRsag,1011,3,Intracranial meningioma,3,181,9393,0.7359989252548321,0.0693136763973194
0.1,1,T1ax+FLAIRax+FLAIRsag,1011,3,Demyelinating disease of central nervous system,4,250,9393,0.8200844361806846,0.25997460559750574
0.1,1,T1ax+FLAIRax+FLAIRsag,1011,3,Herniation of nucleus pulposus,5,138,9393,0.7525090237161268,0.035928902921883804
0.1,1,T1ax+FLAIRax+FLAIRsag,1011,3,Spinal cord compression,6,74,9393,0.5909287332186784,0.013095630743639897
0.1,1,T1ax+FLAIRax+FLAIRsag,1011,3,Lacunar infarct,7,213,9393,0.7942296480407498,0.12764861497707922
0.1,1,T1ax+FLAIRax+FLAIRsag,1011,3,Silent micro-hemorrhage of brain,8,195,9393,0.7235998907231784,0.06980950702199162
0.1,1,T1ax+FLAIRax+FLAIRsag,1011,3,Cavernous hemangioma,9,78,9393,0.5141789504108345,0.009410909329960939
0.1,1,T1ax+FLAIRax+FLAIRsag,1011,3,Subdural intracranial hemorrhage,10,44,9393,0.8677106934139772,0.1209386955348341
0.1,1,T1ax+FLAIRax+FLAIRsag,1011,3,Gliosis,11,3534,9393,0.7804553971740928,0.6747550443545229
0.1,1,T1ax+FLAIRax+FLAIRsag,1011,3,Cerebral atrophy,12,1310,9393,0.9228736590695956,0.7328931150636064
0.1,1,T1ax+FLAIRax+FLAIRsag,1011,3,Encephalomalacia,13,236,9393,0.7678686121389027,0.12534269946537166
0.1,1,T1ax+FLAIRax+FLAIRsag,1011,3,Arachnoid cyst,14,389,9393,0.7329718639759079,0.1192107363145235
0.1,1,T1ax+FLAIRax+FLAIRsag,1011,3,Empty sella syndrome,15,351,9393,0.7313568651768165,0.09150689466282613
0.1,1,T1ax+FLAIRax+FLAIRsag,1011,3,Intracranial aneurysm,16,61,9393,0.6459775284056973,0.017632233307074193
0.1,1,T1ax+FLAIRax+FLAIRsag,1011,3,Chiari malformation,17,56,9393,0.7213887911381753,0.022038984927658604
0.1,1,T1ax+FLAIRax+FLAIRsag,1011,3,Schwannoma,18,38,9393,0.7470111676840417,0.010285516510265741
0.1,1,T1ax+FLAIRax+FLAIRsag,1011,3,Cyst of pineal gland,19,103,9393,0.6255969985473471,0.0206576586993773
0.1,1,T1ax+FLAIRax+FLAIRsag,1011,3,Hemangioma of vertebral column,20,31,9393,0.590382534749261,0.00801204992704065
0.1,1,T1ax+FLAIRax+FLAIRsag,1011,3,Cerebral edema,22,533,9393,0.9013370376801528,0.5077372518335234
0.1,1,T1ax+FLAIRax+FLAIRsag,1011,3,Spinal stenosis,23,43,9393,0.634023131451312,0.008286897211286476
0.1,1,T1ax+FLAIRax+FLAIRsag,1011,3,Mastoiditis,24,265,9393,0.7010541894729879,0.08379654154902308
0.1,1,T1ax+FLAIRax+FLAIRsag,1011,3,Chronic mastoiditis,25,211,9393,0.7821200762670834,0.08828809773184514
0.1,1,T1ax+FLAIRax+FLAIRsag,1011,3,Ventriculomegaly,26,889,9393,0.9041844399036197,0.5718447819286552
0.1,1,T1ax+FLAIRax+FLAIRsag,1011,3,Cerebellar degeneration,27,351,9393,0.8264754980083446,0.17695347296495773
0.1,1,T1ax+FLAIRax+FLAIRsag,1011,3,Mega cisterna magna,28,104,9393,0.7064797485860032,0.0508334661733197
0.1,1,T1ax+FLAIRax+FLAIRsag,1011,3,Structure of cave of septum pellucidum,29,99,9393,0.7149513208260788,0.03970480585546028
0.1,1,T1ax+FLAIRax+FLAIRsag,1011,3,Hyperostosis of skull,30,34,9393,0.7157753153617468,0.030405867253324986
0.1,1,T1ax+FLAIRax+FLAIRsag,1011,3,Watershed infarct,31,36,9393,0.8019901915381236,0.020513521756128285
0.1,1,T1ax+FLAIRax+FLAIRsag,1011,3,Foraminal Spinal Stenosis,33,60,9393,0.7583395835565556,0.016455290514973644
0.1,1,T1ax+FLAIRax+FLAIRsag,1011,3,Lipoma of brain,34,22,9393,0.6034720268526693,0.0036361400660293456
0.1,1,T1ax+FLAIRax+FLAIRsag,1011,3,Glioma,35,66,9393,0.7628212001000678,0.03453906849171087
0.1,1,T1ax+FLAIRax+FLAIRsag,1011,3,Pituitary adenoma,36,25,9393,0.6233518360375747,0.004496462909329441
0.1,1,T1ax+T2ax+FLAIRsag,1101,3,Cerebral infarction,0,424,9393,0.8121861569304754,0.22026126564082707
0.1,1,T1ax+T2ax+FLAIRsag,1101,3,Cerebral hemorrhage,1,294,9393,0.8151942390320235,0.17379104497145417
0.1,1,T1ax+T2ax+FLAIRsag,1101,3,Metastatic malignant neoplasm to brain,2,373,9393,0.8866935555780124,0.2697087269808418
0.1,1,T1ax+T2ax+FLAIRsag,1101,3,Intracranial meningioma,3,181,9393,0.7430633355963755,0.06652685287278544
0.1,1,T1ax+T2ax+FLAIRsag,1101,3,Demyelinating disease of central nervous system,4,250,9393,0.8392825112107624,0.25444331029834
0.1,1,T1ax+T2ax+FLAIRsag,1101,3,Herniation of nucleus pulposus,5,138,9393,0.7197574362467605,0.03823253296765476
0.1,1,T1ax+T2ax+FLAIRsag,1101,3,Spinal cord compression,6,74,9393,0.5702038555348996,0.011207157304536959
0.1,1,T1ax+T2ax+FLAIRsag,1101,3,Lacunar infarct,7,213,9393,0.8064275266705534,0.13484535122618724
0.1,1,T1ax+T2ax+FLAIRsag,1101,3,Silent micro-hemorrhage of brain,8,195,9393,0.732597944926712,0.06168973035983166
0.1,1,T1ax+T2ax+FLAIRsag,1101,3,Cavernous hemangioma,9,78,9393,0.5341976684971854,0.009867232657489644
0.1,1,T1ax+T2ax+FLAIRsag,1101,3,Subdural intracranial hemorrhage,10,44,9393,0.8573522690807962,0.07504417634139757
0.1,1,T1ax+T2ax+FLAIRsag,1101,3,Gliosis,11,3534,9393,0.7771658208611674,0.6731201937702533
0.1,1,T1ax+T2ax+FLAIRsag,1101,3,Cerebral atrophy,12,1310,9393,0.9213113376202812,0.7295337569248317
0.1,1,T1ax+T2ax+FLAIRsag,1101,3,Encephalomalacia,13,236,9393,0.7630806662680953,0.11187845016546905
0.1,1,T1ax+T2ax+FLAIRsag,1101,3,Arachnoid cyst,14,389,9393,0.7313139318828878,0.1319315741896715
0.1,1,T1ax+T2ax+FLAIRsag,1101,3,Empty sella syndrome,15,351,9393,0.7233114727032002,0.0879633816598977
0.1,1,T1ax+T2ax+FLAIRsag,1101,3,Intracranial aneurysm,16,61,9393,0.6809075769606431,0.016679698019425565
0.1,1,T1ax+T2ax+FLAIRsag,1101,3,Chiari malformation,17,56,9393,0.7504169280435746,0.025649265476570062
0.1,1,T1ax+T2ax+FLAIRsag,1101,3,Schwannoma,18,38,9393,0.7548988719795212,0.009746212590210648
0.1,1,T1ax+T2ax+FLAIRsag,1101,3,Cyst of pineal gland,19,103,9393,0.6101602098508679,0.017039256776992452
0.1,1,T1ax+T2ax+FLAIRsag,1101,3,Hemangioma of vertebral column,20,31,9393,0.5962814672905569,0.00653773089258725
0.1,1,T1ax+T2ax+FLAIRsag,1101,3,Cerebral edema,22,533,9393,0.8907508502068873,0.4785088695482046
0.1,1,T1ax+T2ax+FLAIRsag,1101,3,Spinal stenosis,23,43,9393,0.6300136798905608,0.00823001182424502
0.1,1,T1ax+T2ax+FLAIRsag,1101,3,Mastoiditis,24,265,9393,0.7123885866419724,0.08284827716498452
0.1,1,T1ax+T2ax+FLAIRsag,1101,3,Chronic mastoiditis,25,211,9393,0.7775786852702744,0.0894092615577656
0.1,1,T1ax+T2ax+FLAIRsag,1101,3,Ventriculomegaly,26,889,9393,0.9007373754903404,0.5726517279546192
0.1,1,T1ax+T2ax+FLAIRsag,1101,3,Cerebellar degeneration,27,351,9393,0.8360266839585573,0.1871163752927533
0.1,1,T1ax+T2ax+FLAIRsag,1101,3,Mega cisterna magna,28,104,9393,0.7065335756933346,0.032798933904144026
0.1,1,T1ax+T2ax+FLAIRsag,1101,3,Structure of cave of septum pellucidum,29,99,9393,0.7169695665499409,0.03303715981821884
0.1,1,T1ax+T2ax+FLAIRsag,1101,3,Hyperostosis of skull,30,34,9393,0.7094806508991031,0.029623495627533192
0.1,1,T1ax+T2ax+FLAIRsag,1101,3,Watershed infarct,31,36,9393,0.8750905442152637,0.024261898777887377
0.1,1,T1ax+T2ax+FLAIRsag,1101,3,Foraminal Spinal Stenosis,33,60,9393,0.6891781849351762,0.01099547135015474
0.1,1,T1ax+T2ax+FLAIRsag,1101,3,Lipoma of brain,34,22,9393,0.5914135485686014,0.003337367312417781
0.1,1,T1ax+T2ax+FLAIRsag,1101,3,Glioma,35,66,9393,0.7595088875243265,0.03603949691898779
0.1,1,T1ax+T2ax+FLAIRsag,1101,3,Pituitary adenoma,36,25,9393,0.5840350128095645,0.00653631002576472
0.1,1,T1ax+T2ax+FLAIRax,1110,3,Cerebral infarction,0,424,9393,0.8190754527649746,0.23089932313810319
0.1,1,T1ax+T2ax+FLAIRax,1110,3,Cerebral hemorrhage,1,294,9393,0.8220709758790867,0.21691861531207915
0.1,1,T1ax+T2ax+FLAIRax,1110,3,Metastatic malignant neoplasm to brain,2,373,9393,0.8773835920177384,0.25880309349439734
0.1,1,T1ax+T2ax+FLAIRax,1110,3,Intracranial meningioma,3,181,9393,0.7304278829199483,0.07015728031903169
0.1,1,T1ax+T2ax+FLAIRax,1110,3,Demyelinating disease of central nervous system,4,250,9393,0.8581060920923109,0.3200232265275187
0.1,1,T1ax+T2ax+FLAIRax,1110,3,Herniation of nucleus pulposus,5,138,9393,0.7017976965056099,0.03141691091853549
0.1,1,T1ax+T2ax+FLAIRax,1110,3,Spinal cord compression,6,74,9393,0.5691496303686454,0.0095419000144477
0.1,1,T1ax+T2ax+FLAIRax,1110,3,Lacunar infarct,7,213,9393,0.821112440803134,0.15000434568500148
0.1,1,T1ax+T2ax+FLAIRax,1110,3,Silent micro-hemorrhage of brain,8,195,9393,0.7240994419076611,0.06278790277687876
0.1,1,T1ax+T2ax+FLAIRax,1110,3,Cavernous hemangioma,9,78,9393,0.5373590982286635,0.010417451829287369
0.1,1,T1ax+T2ax+FLAIRax,1110,3,Subdural intracranial hemorrhage,10,44,9393,0.8497724598644483,0.0815353027105376
0.1,1,T1ax+T2ax+FLAIRax,1110,3,Gliosis,11,3534,9393,0.7843865840652814,0.6836407074612771
0.1,1,T1ax+T2ax+FLAIRax,1110,3,Cerebral atrophy,12,1310,9393,0.9207895092234857,0.7223564845615824
