finding,n_pos,auroc,auprc,method,seed,shift,held_out,axis,subset,k
Empty sella syndrome,82,0.669306483155603,0.06076522722536992,label_id,1,field,3.0,availability,FLAIRsag,1
Intracranial aneurysm,24,0.7512799161115223,0.02776613359374383,label_id,1,field,3.0,availability,FLAIRsag,1
Schwannoma,24,0.5561158401184307,0.010210817924185437,label_id,1,field,3.0,availability,FLAIRsag,1
Cyst of pineal gland,55,0.5537592321568361,0.030985441732803827,label_id,1,field,3.0,availability,FLAIRsag,1
Cerebral edema,167,0.7740111804526937,0.2885990626573134,label_id,1,field,3.0,availability,FLAIRsag,1
Mastoiditis,83,0.74007722148526,0.07870669871147694,label_id,1,field,3.0,availability,FLAIRsag,1
Ventriculomegaly,248,0.8764693821760524,0.45948871330110796,label_id,1,field,3.0,availability,FLAIRsag,1
Cerebellar degeneration,47,0.7565938386028448,0.05643730989716528,label_id,1,field,3.0,availability,FLAIRsag,1
Foraminal Spinal Stenosis,39,0.5443111658221447,0.016491402877405886,label_id,1,field,3.0,availability,FLAIRsag,1
Glioma,30,0.7838402571711177,0.060155886525184256,label_id,1,field,3.0,availability,FLAIRsag,1
Cerebral infarction,108,0.8033273915626857,0.14770978859401312,label_id,1,field,3.0,availability,FLAIRax,1
Cerebral hemorrhage,87,0.828679445801919,0.1950164131434216,label_id,1,field,3.0,availability,FLAIRax,1
Metastatic malignant neoplasm to brain,107,0.7777563670231556,0.11811244499545555,label_id,1,field,3.0,availability,FLAIRax,1
Intracranial meningioma,71,0.7204901726744649,0.056475017269168155,label_id,1,field,3.0,availability,FLAIRax,1
Demyelinating disease of central nervous system,107,0.5976812152744324,0.05167783217867995,label_id,1,field,3.0,availability,FLAIRax,1
Herniation of nucleus pulposus,82,0.5362302129072728,0.03253958299601459,label_id,1,field,3.0,availability,FLAIRax,1
Spinal cord compression,32,0.5848297141796586,0.015893345299398762,label_id,1,field,3.0,availability,FLAIRax,1
Lacunar infarct,49,0.8174853056650379,0.07718585118286779,label_id,1,field,3.0,availability,FLAIRax,1
Silent micro-hemorrhage of brain,71,0.799517254184239,0.11713900135805644,label_id,1,field,3.0,availability,FLAIRax,1
Cavernous hemangioma,29,0.533658087530206,0.01364154549190781,label_id,1,field,3.0,availability,FLAIRax,1
Gliosis,994,0.7029892983768663,0.5696140945982864,label_id,1,field,3.0,availability,FLAIRax,1
Cerebral atrophy,245,0.8797390782189539,0.49394151180865886,label_id,1,field,3.0,availability,FLAIRax,1
Encephalomalacia,69,0.7642813896025267,0.11135694016989535,label_id,1,field,3.0,availability,FLAIRax,1
Arachnoid cyst,70,0.6531411359724613,0.06662829119264685,label_id,1,field,3.0,availability,FLAIRax,1
Empty sella syndrome,82,0.662240323235305,0.05403405077444888,label_id,1,field,3.0,availability,FLAIRax,1
Intracranial aneurysm,24,0.8029237601776462,0.030481936396192972,label_id,1,field,3.0,availability,FLAIRax,1
Schwannoma,24,0.49834998766345917,0.009171209555572057,label_id,1,field,3.0,availability,FLAIRax,1
Cyst of pineal gland,55,0.5934175147203975,0.029189553437579476,label_id,1,field,3.0,availability,FLAIRax,1
Cerebral edema,167,0.8252030522776252,0.34037661392689245,label_id,1,field,3.0,availability,FLAIRax,1
Mastoiditis,83,0.7368725754322626,0.07361437373301244,label_id,1,field,3.0,availability,FLAIRax,1
Ventriculomegaly,248,0.8818685073810826,0.4646872799038642,label_id,1,field,3.0,availability,FLAIRax,1
Cerebellar degeneration,47,0.7837713341751844,0.06383483049537968,label_id,1,field,3.0,availability,FLAIRax,1
Foraminal Spinal Stenosis,39,0.48892578702775946,0.0140592581635384,label_id,1,field,3.0,availability,FLAIRax,1
Glioma,30,0.7625989119683482,0.06963793820877712,label_id,1,field,3.0,availability,FLAIRax,1
Cerebral infarction,108,0.776681379622556,0.14115551400890836,label_id,1,field,3.0,availability,T2ax,1
Cerebral hemorrhage,87,0.794109576511479,0.17404172200342283,label_id,1,field,3.0,availability,T2ax,1
Metastatic malignant neoplasm to brain,107,0.7646636905717742,0.10427206545935433,label_id,1,field,3.0,availability,T2ax,1
Intracranial meningioma,71,0.7502188270868146,0.07406818835708665,label_id,1,field,3.0,availability,T2ax,1
Demyelinating disease of central nervous system,107,0.6797807538726702,0.07159754026468962,label_id,1,field,3.0,availability,T2ax,1
Herniation of nucleus pulposus,82,0.5754215711597358,0.050592544765469954,label_id,1,field,3.0,availability,T2ax,1
Spinal cord compression,32,0.6622123236822569,0.018839001521835777,label_id,1,field,3.0,availability,T2ax,1
Lacunar infarct,49,0.8172184824620922,0.0692058166920865,label_id,1,field,3.0,availability,T2ax,1
Silent micro-hemorrhage of brain,71,0.771295191108989,0.08816141757791748,label_id,1,field,3.0,availability,T2ax,1
Cavernous hemangioma,29,0.5416746576656055,0.012824869565365514,label_id,1,field,3.0,availability,T2ax,1
Gliosis,994,0.72813149102467,0.5940960740188981,label_id,1,field,3.0,availability,T2ax,1
Cerebral atrophy,245,0.8528325477712246,0.4194095418488378,label_id,1,field,3.0,availability,T2ax,1
Encephalomalacia,69,0.7530122782041422,0.09586904538455349,label_id,1,field,3.0,availability,T2ax,1
Arachnoid cyst,70,0.6598106712564544,0.06523446613909523,label_id,1,field,3.0,availability,T2ax,1
Empty sella syndrome,82,0.6584166635917493,0.04917292475732024,label_id,1,field,3.0,availability,T2ax,1
Intracranial aneurysm,24,0.8268258080434245,0.03694114618946002,label_id,1,field,3.0,availability,T2ax,1
Schwannoma,24,0.645077720207254,0.013272355473052912,label_id,1,field,3.0,availability,T2ax,1
Cyst of pineal gland,55,0.6051257615465776,0.027019493566266737,label_id,1,field,3.0,availability,T2ax,1
Cerebral edema,167,0.8111163370796508,0.28024228563799114,label_id,1,field,3.0,availability,T2ax,1
Mastoiditis,83,0.7111487949527964,0.07254084676601932,label_id,1,field,3.0,availability,T2ax,1
Ventriculomegaly,248,0.8693079746934312,0.44274226580144493,label_id,1,field,3.0,availability,T2ax,1
Cerebellar degeneration,47,0.7494301620960505,0.04405775119981055,label_id,1,field,3.0,availability,T2ax,1
Foraminal Spinal Stenosis,39,0.49175040317578456,0.016012549257639837,label_id,1,field,3.0,availability,T2ax,1
Glioma,30,0.778177546983185,0.09698879360039188,label_id,1,field,3.0,availability,T2ax,1
Cerebral infarction,108,0.7826726650256062,0.1335347228691016,label_id,1,field,3.0,availability,T1ax,1
Cerebral hemorrhage,87,0.8039225934588599,0.21359635446647393,label_id,1,field,3.0,availability,T1ax,1
Metastatic malignant neoplasm to brain,107,0.7481809779719019,0.1123227410730134,label_id,1,field,3.0,availability,T1ax,1
Intracranial meningioma,71,0.7050794408636375,0.04739449567573373,label_id,1,field,3.0,availability,T1ax,1
Demyelinating disease of central nervous system,107,0.5883960846866714,0.051183832024977505,label_id,1,field,3.0,availability,T1ax,1
Herniation of nucleus pulposus,82,0.5228266484631563,0.03131205956105837,label_id,1,field,3.0,availability,T1ax,1
Spinal cord compression,32,0.5283500371195249,0.012853859607680053,label_id,1,field,3.0,availability,T1ax,1
Lacunar infarct,49,0.8253451548718105,0.10158629603258731,label_id,1,field,3.0,availability,T1ax,1
Silent micro-hemorrhage of brain,71,0.7702182965969072,0.09777817153686019,label_id,1,field,3.0,availability,T1ax,1
Cavernous hemangioma,29,0.5504327925025252,0.014503700712383046,label_id,1,field,3.0,availability,T1ax,1
Gliosis,994,0.6823829814917216,0.5534422148873641,label_id,1,field,3.0,availability,T1ax,1
Cerebral atrophy,245,0.856348246674728,0.4092161883018995,label_id,1,field,3.0,availability,T1ax,1
Encephalomalacia,69,0.7363267933214425,0.07984421919871114,label_id,1,field,3.0,availability,T1ax,1
Arachnoid cyst,70,0.6022160068846816,0.038209471654070355,label_id,1,field,3.0,availability,T1ax,1
Empty sella syndrome,82,0.6125373602450095,0.056111634638752336,label_id,1,field,3.0,availability,T1ax,1
Intracranial aneurysm,24,0.7527911423636813,0.025228198997051372,label_id,1,field,3.0,availability,T1ax,1
Schwannoma,24,0.48291389094497905,0.008823041692227855,label_id,1,field,3.0,availability,T1ax,1
Cyst of pineal gland,55,0.5808583778632449,0.03087926359159425,label_id,1,field,3.0,availability,T1ax,1
Cerebral edema,167,0.7985131729506988,0.31392823274404746,label_id,1,field,3.0,availability,T1ax,1
Mastoiditis,83,0.7205439237084547,0.07744445969238678,label_id,1,field,3.0,availability,T1ax,1
Ventriculomegaly,248,0.8566449269702412,0.4022529008745871,label_id,1,field,3.0,availability,T1ax,1
Cerebellar degeneration,47,0.7995361876851477,0.05845456473965103,label_id,1,field,3.0,availability,T1ax,1
Foraminal Spinal Stenosis,39,0.49260923916673827,0.015851060355903758,label_id,1,field,3.0,availability,T1ax,1
Glioma,30,0.7400346191889219,0.07779451354376132,label_id,1,field,3.0,availability,T1ax,1
Cerebral infarction,108,0.7881900234841411,0.14637042730036703,label_id,1,field,3.0,availability,FLAIRsag+SWIax,2
Cerebral hemorrhage,87,0.8365019839455036,0.22612940461745007,label_id,1,field,3.0,availability,FLAIRsag+SWIax,2
Metastatic malignant neoplasm to brain,107,0.7574518347232482,0.11335810177957951,label_id,1,field,3.0,availability,FLAIRsag+SWIax,2
Intracranial meningioma,71,0.7389565263520862,0.06055128606391986,label_id,1,field,3.0,availability,FLAIRsag+SWIax,2
Demyelinating disease of central nervous system,107,0.6427472852947369,0.059031959362870465,label_id,1,field,3.0,availability,FLAIRsag+SWIax,2
Herniation of nucleus pulposus,82,0.5418065754031216,0.03668679083665316,label_id,1,field,3.0,availability,FLAIRsag+SWIax,2
Spinal cord compression,32,0.588147271714922,0.01729374108047286,label_id,1,field,3.0,availability,FLAIRsag+SWIax,2
Lacunar infarct,49,0.8352176133808025,0.10805475243027875,label_id,1,field,3.0,availability,FLAIRsag+SWIax,2
Silent micro-hemorrhage of brain,71,0.807660274263282,0.17179252432219683,label_id,1,field,3.0,availability,FLAIRsag+SWIax,2
Cavernous hemangioma,29,0.6028026031478144,0.02020528550268282,label_id,1,field,3.0,availability,FLAIRsag+SWIax,2
Gliosis,994,0.7114238549077374,0.5775821871303685,label_id,1,field,3.0,availability,FLAIRsag+SWIax,2
Cerebral atrophy,245,0.8716152966628006,0.4843363864120666,label_id,1,field,3.0,availability,FLAIRsag+SWIax,2
Encephalomalacia,69,0.7670577582868332,0.11374843156525136,label_id,1,field,3.0,availability,FLAIRsag+SWIax,2
Arachnoid cyst,70,0.6617738812392427,0.07237732368323917,label_id,1,field,3.0,availability,FLAIRsag+SWIax,2
Empty sella syndrome,82,0.6649662374082137,0.05453576684921434,label_id,1,field,3.0,availability,FLAIRsag+SWIax,2
Intracranial aneurysm,24,0.7982050333086602,0.03443589511591975,label_id,1,field,3.0,availability,FLAIRsag+SWIax,2
Schwannoma,24,0.6170583518381446,0.01240466190528956,label_id,1,field,3.0,availability,FLAIRsag+SWIax,2
Cyst of pineal gland,55,0.5825601579251897,0.039308071122179024,label_id,1,field,3.0,availability,FLAIRsag+SWIax,2
Cerebral edema,167,0.8123073899095127,0.28108097320429143,label_id,1,field,3.0,availability,FLAIRsag+SWIax,2
Mastoiditis,83,0.7295014336574448,0.0748748164286458,label_id,1,field,3.0,availability,FLAIRsag+SWIax,2
Ventriculomegaly,248,0.8857299070530344,0.4717597310516462,label_id,1,field,3.0,availability,FLAIRsag+SWIax,2
Cerebellar degeneration,47,0.7631062717908397,0.05621301561657057,label_id,1,field,3.0,availability,FLAIRsag+SWIax,2
Foraminal Spinal Stenosis,39,0.4927046653879553,0.014972045007707114,label_id,1,field,3.0,availability,FLAIRsag+SWIax,2
Glioma,30,0.8076656775469832,0.08431680888481242,label_id,1,field,3.0,availability,FLAIRsag+SWIax,2
Cerebral infarction,108,0.7952989276518688,0.14851440663247326,label_id,1,field,3.0,availability,FLAIRax+SWIax,2
Cerebral hemorrhage,87,0.8406310296916717,0.2272481758126371,label_id,1,field,3.0,availability,FLAIRax+SWIax,2
Metastatic malignant neoplasm to brain,107,0.7808537895251451,0.11541964558718001,label_id,1,field,3.0,availability,FLAIRax+SWIax,2
Intracranial meningioma,71,0.7465690565236995,0.06451431005789662,label_id,1,field,3.0,availability,FLAIRax+SWIax,2
Demyelinating disease of central nervous system,107,0.6347896214935428,0.059313915984442876,label_id,1,field,3.0,availability,FLAIRax+SWIax,2
Herniation of nucleus pulposus,82,0.5447861702520201,0.03539563941997904,label_id,1,field,3.0,availability,FLAIRax+SWIax,2
Spinal cord compression,32,0.5860360987379362,0.016458564207819246,label_id,1,field,3.0,availability,FLAIRax+SWIax,2
Lacunar infarct,49,0.8311314066156907,0.09771478458961745,label_id,1,field,3.0,availability,FLAIRax+SWIax,2
Silent micro-hemorrhage of brain,71,0.8229861276889207,0.15424165496843564,label_id,1,field,3.0,availability,FLAIRax+SWIax,2
Cavernous hemangioma,29,0.5869228900566402,0.017027788568364458,label_id,1,field,3.0,availability,FLAIRax+SWIax,2
Gliosis,994,0.7095113986459171,0.5803322216975254,label_id,1,field,3.0,availability,FLAIRax+SWIax,2
Cerebral atrophy,245,0.879438014625439,0.48955515238815717,label_id,1,field,3.0,availability,FLAIRax+SWIax,2
Encephalomalacia,69,0.7820468764488662,0.12573606125705256,label_id,1,field,3.0,availability,FLAIRax+SWIax,2
Arachnoid cyst,70,0.6695299053356281,0.06463905337964462,label_id,1,field,3.0,availability,FLAIRax+SWIax,2
Empty sella syndrome,82,0.6590946828530312,0.051496152907285625,label_id,1,field,3.0,availability,FLAIRax+SWIax,2
Intracranial aneurysm,24,0.8230785837651123,0.039131388747589285,label_id,1,field,3.0,availability,FLAIRax+SWIax,2
Schwannoma,24,0.5952226745620528,0.011396770778187383,label_id,1,field,3.0,availability,FLAIRax+SWIax,2
Cyst of pineal gland,55,0.6082434226200607,0.03337868343571795,label_id,1,field,3.0,availability,FLAIRax+SWIax,2
Cerebral edema,167,0.8421305103743276,0.3223574945807719,label_id,1,field,3.0,availability,FLAIRax+SWIax,2
Mastoiditis,83,0.7307914974312688,0.07168943046247744,label_id,1,field,3.0,availability,FLAIRax+SWIax,2
Ventriculomegaly,248,0.8886035824936863,0.4737234478203568,label_id,1,field,3.0,availability,FLAIRax+SWIax,2
Cerebellar degeneration,47,0.7779022023142964,0.06258174253841972,label_id,1,field,3.0,availability,FLAIRax+SWIax,2
Foraminal Spinal Stenosis,39,0.4664051988205319,0.01313955363664873,label_id,1,field,3.0,availability,FLAIRax+SWIax,2
Glioma,30,0.7902200791295746,0.0887844683995747,label_id,1,field,3.0,availability,FLAIRax+SWIax,2
Cerebral infarction,108,0.8076245649775061,0.14081041594077226,label_id,1,field,3.0,availability,FLAIRax+FLAIRsag,2
Cerebral hemorrhage,87,0.835500211243374,0.21689904228995976,label_id,1,field,3.0,availability,FLAIRax+FLAIRsag,2
Metastatic malignant neoplasm to brain,107,0.7702840136600614,0.12476792701782473,label_id,1,field,3.0,availability,FLAIRax+FLAIRsag,2
Intracranial meningioma,71,0.7271372112145565,0.055734274899901404,label_id,1,field,3.0,availability,FLAIRax+FLAIRsag,2
Demyelinating disease of central nervous system,107,0.610584763393319,0.052585664413027214,label_id,1,field,3.0,availability,FLAIRax+FLAIRsag,2
Herniation of nucleus pulposus,82,0.5375216781668573,0.03454082568546439,label_id,1,field,3.0,availability,FLAIRax+FLAIRsag,2
Spinal cord compression,32,0.6046654602821084,0.016228217395389936,label_id,1,field,3.0,availability,FLAIRax+FLAIRsag,2
Lacunar infarct,49,0.8302775723662644,0.08188358349687169,label_id,1,field,3.0,availability,FLAIRax+FLAIRsag,2
Silent micro-hemorrhage of brain,71,0.7906474629320178,0.12589096055508467,label_id,1,field,3.0,availability,FLAIRax+FLAIRsag,2
Cavernous hemangioma,29,0.5550356078912713,0.014612919059007268,label_id,1,field,3.0,availability,FLAIRax+FLAIRsag,2
Gliosis,994,0.7097428682952218,0.572969390255298,label_id,1,field,3.0,availability,FLAIRax+FLAIRsag,2
Cerebral atrophy,245,0.8790892415007114,0.5084597249058797,label_id,1,field,3.0,availability,FLAIRax+FLAIRsag,2
Encephalomalacia,69,0.7564322844223352,0.1141474584130288,label_id,1,field,3.0,availability,FLAIRax+FLAIRsag,2
Arachnoid cyst,70,0.657078313253012,0.07616302085625398,label_id,1,field,3.0,availability,FLAIRax+FLAIRsag,2
Empty sella syndrome,82,0.6714835245931885,0.05710056319934199,label_id,1,field,3.0,availability,FLAIRax+FLAIRsag,2
Intracranial aneurysm,24,0.7863465334320257,0.029712789410177704,label_id,1,field,3.0,availability,FLAIRax+FLAIRsag,2
Schwannoma,24,0.5299777942264989,0.009606079818680235,label_id,1,field,3.0,availability,FLAIRax+FLAIRsag,2
Cyst of pineal gland,55,0.5756917735951805,0.029748557507920992,label_id,1,field,3.0,availability,FLAIRax+FLAIRsag,2
Cerebral edema,167,0.8126069081064133,0.33413458939145035,label_id,1,field,3.0,availability,FLAIRax+FLAIRsag,2
Mastoiditis,83,0.7442300416193719,0.07790455465573183,label_id,1,field,3.0,availability,FLAIRax+FLAIRsag,2
Ventriculomegaly,248,0.8872318336848135,0.4844575982811247,label_id,1,field,3.0,availability,FLAIRax+FLAIRsag,2
Cerebellar degeneration,47,0.7763455719425318,0.06160257835201776,label_id,1,field,3.0,availability,FLAIRax+FLAIRsag,2
Foraminal Spinal Stenosis,39,0.5218860038361341,0.014959165800633641,label_id,1,field,3.0,availability,FLAIRax+FLAIRsag,2
Glioma,30,0.7868570722057369,0.06811619839487704,label_id,1,field,3.0,availability,FLAIRax+FLAIRsag,2
Cerebral infarction,108,0.7790227201991907,0.14395849387276888,label_id,1,field,3.0,availability,T2ax+SWIax,2
Cerebral hemorrhage,87,0.8225250769840544,0.20621957691118362,label_id,1,field,3.0,availability,T2ax+SWIax,2
Metastatic malignant neoplasm to brain,107,0.7747053344895141,0.10930840356902256,label_id,1,field,3.0,availability,T2ax+SWIax,2
Intracranial meningioma,71,0.7608869791252222,0.07831915737376696,label_id,1,field,3.0,availability,T2ax+SWIax,2
Demyelinating disease of central nervous system,107,0.6775326246373552,0.07179551679903745,label_id,1,field,3.0,availability,T2ax+SWIax,2
Herniation of nucleus pulposus,82,0.5643841555662152,0.049950975776860695,label_id,1,field,3.0,availability,T2ax+SWIax,2
Spinal cord compression,32,0.6219956384558277,0.01927001319329071,label_id,1,field,3.0,availability,T2ax+SWIax,2
Lacunar infarct,49,0.831657429501498,0.10790926613148599,label_id,1,field,3.0,availability,T2ax+SWIax,2
Silent micro-hemorrhage of brain,71,0.8085302777114666,0.14500308281051755,label_id,1,field,3.0,availability,T2ax+SWIax,2
Cavernous hemangioma,29,0.6063314282791863,0.015270934769372826,label_id,1,field,3.0,availability,T2ax+SWIax,2
Gliosis,994,0.7249832714531995,0.5931246787337583,label_id,1,field,3.0,availability,T2ax+SWIax,2
Cerebral atrophy,245,0.8620947774514884,0.4325845051439834,label_id,1,field,3.0,availability,T2ax+SWIax,2
Encephalomalacia,69,0.777295958719925,0.11846371217831064,label_id,1,field,3.0,availability,T2ax+SWIax,2
Arachnoid cyst,70,0.6704227624784855,0.06836433061870459,label_id,1,field,3.0,availability,T2ax+SWIax,2
Empty sella syndrome,82,0.656128925131914,0.0481127593890988,label_id,1,field,3.0,availability,T2ax+SWIax,2
