finding,pair,context,synergy,ci_lo,ci_hi,sig_pos,sig_neg
Subdural intracranial hemorrhage,FLAIRax|T2cor,T1ax,0.08206288994864643,0.025783900858633243,0.13997359862348416,True,False
Subdural intracranial hemorrhage,FLAIRax|T2cor,T2ax,-0.04852324402765254,-0.09128407252723507,0.008374550706522346,False,False
Subdural intracranial hemorrhage,FLAIRax|T2cor,T1ax+T2ax,0.009202914888098638,-0.027525277484957894,0.050085649159227766,False,False
Gliosis,T1ax|T2ax,FLAIRax,-0.0019181628589471655,-0.004832698594087576,0.0015535971655407984,False,False
Gliosis,T1ax|T2ax,T2cor,-0.004433204802533326,-0.007461113193458446,-0.0011632523961567904,False,True
Gliosis,T1ax|T2ax,FLAIRax+T2cor,-0.0020443319779230025,-0.004247957640446392,0.0003284852345758012,False,False
Gliosis,T1ax|FLAIRax,T2ax,0.0008026048421860025,-0.0017287162147935713,0.0034271975056432607,False,False
Gliosis,T1ax|FLAIRax,T2cor,-0.0032617003206366676,-0.0070657457633227505,0.00046670859507503176,False,False
Gliosis,T1ax|FLAIRax,T2ax+T2cor,-0.0008728274960263438,-0.002858318495573356,0.0010391921825003783,False,False
Gliosis,T1ax|T2cor,T2ax,0.002483185119053775,-0.0011583555041947246,0.005464044459782934,False,False
Gliosis,T1ax|T2cor,FLAIRax,0.0009339218998172656,-0.0025000574627028703,0.0047758459625391065,False,False
Gliosis,T1ax|T2cor,T2ax+FLAIRax,0.0008077527808414286,-0.0013601272637769086,0.002768405755312901,False,False
Gliosis,T2ax|FLAIRax,T1ax,-0.005782017529988584,-0.00888994065244882,-0.0025833962158399596,False,True
Gliosis,T2ax|FLAIRax,T2cor,-0.0048343030151187264,-0.008433262123387386,-0.0008381247816682121,False,True
Gliosis,T2ax|FLAIRax,T1ax+T2cor,-0.002445430190508403,-0.004489880727819762,-0.00033487274052092805,False,True
Gliosis,T2ax|T2cor,T1ax,-0.0037263738825370116,-0.007302049050791753,-0.0004612796968860479,False,True
Gliosis,T2ax|T2cor,FLAIRax,-0.00026361742408099407,-0.003933638200889883,0.0038590313917746828,False,False
Gliosis,T2ax|T2cor,T1ax+FLAIRax,-0.0003897865430568311,-0.002438090615699923,0.0019235915747229818,False,False
Gliosis,FLAIRax|T2cor,T1ax,-0.006975746056991753,-0.010708326515435001,-0.0032672004499927337,False,True
Gliosis,FLAIRax|T2cor,T2ax,-0.001963726379299226,-0.004734335908589252,0.001309158661673945,False,False
Gliosis,FLAIRax|T2cor,T1ax+T2ax,-0.003639158717511572,-0.005506457164755191,-0.0014917589601836595,False,True
Cerebral atrophy,T1ax|T2ax,FLAIRax,-0.0016838670809872054,-0.003624784850280535,-4.789273409144923e-05,False,True
Cerebral atrophy,T1ax|T2ax,T2cor,-0.0008504365773282263,-0.003022732276756307,0.0009986946004533145,False,False
