finding,n_pos,auroc,auprc,method,seed,shift,held_out,axis,subset,k
Pituitary adenoma,52,0.553422937401172,0.014950256905857022,uniform,0,vendor,GE,availability,T2ax+FLAIRax+T2cor,3
Cerebral infarction,129,0.8891652435040747,0.226398084291212,uniform,0,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Cerebral hemorrhage,27,0.8485487891737892,0.07861934523417781,uniform,0,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Intracranial meningioma,75,0.7407911802853437,0.04129893734988869,uniform,0,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Demyelinating disease of central nervous system,109,0.585072733081066,0.030914776520720895,uniform,0,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Lacunar infarct,61,0.9085845060909228,0.15679193321035648,uniform,0,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Gliosis,1237,0.7279693901319484,0.5408468715256137,uniform,0,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Cerebral atrophy,550,0.9276946534356487,0.7160606938590588,uniform,0,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Encephalomalacia,62,0.794928641251222,0.10687992882489887,uniform,0,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Arachnoid cyst,165,0.5832813465334599,0.06155477334264202,uniform,0,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Empty sella syndrome,88,0.7016179112422098,0.05539590811832777,uniform,0,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Cyst of pineal gland,175,0.5947243982338698,0.053412676364775175,uniform,0,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Rathke's pouch cyst,38,0.6092463624716165,0.015522746978137287,uniform,0,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Cerebral edema,74,0.8452599207522621,0.22028844498147374,uniform,0,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Mastoiditis,66,0.575820078974653,0.021808123082793708,uniform,0,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Chronic mastoiditis,123,0.7145349209397606,0.07739671460057208,uniform,0,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Ventriculomegaly,345,0.8882375574315914,0.45960907191376477,uniform,0,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Cerebellar degeneration,34,0.6943102788912339,0.07863487105470121,uniform,0,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Mega cisterna magna,49,0.46334125723754954,0.01157451498442387,uniform,0,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Structure of cave of septum pellucidum,129,0.618884698996336,0.04599566866524354,uniform,0,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Hyperostosis of skull,40,0.785441282855076,0.0377256551554113,uniform,0,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Choroid plexus cyst,41,0.5043297683338628,0.009718584440625726,uniform,0,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Pituitary adenoma,52,0.5499255883173658,0.015170980680111598,uniform,0,vendor,GE,availability,T1ax+FLAIRax+T2cor,3
Cerebral infarction,129,0.8785784420476731,0.2196400798657874,uniform,0,vendor,GE,availability,T1ax+T2ax+T2cor,3
Cerebral hemorrhage,27,0.8346599002849002,0.04691108949232025,uniform,0,vendor,GE,availability,T1ax+T2ax+T2cor,3
Intracranial meningioma,75,0.7344487678339818,0.043268806086693,uniform,0,vendor,GE,availability,T1ax+T2ax+T2cor,3
Demyelinating disease of central nervous system,109,0.5784945849512488,0.02989069740014033,uniform,0,vendor,GE,availability,T1ax+T2ax+T2cor,3
Lacunar infarct,61,0.9039914814491072,0.17619669967667212,uniform,0,vendor,GE,availability,T1ax+T2ax+T2cor,3
Gliosis,1237,0.7181253168546099,0.5297895377566988,uniform,0,vendor,GE,availability,T1ax+T2ax+T2cor,3
Cerebral atrophy,550,0.9082255605269077,0.6621507358490633,uniform,0,vendor,GE,availability,T1ax+T2ax+T2cor,3
Encephalomalacia,62,0.7740488758553276,0.09631566248813181,uniform,0,vendor,GE,availability,T1ax+T2ax+T2cor,3
Arachnoid cyst,165,0.5958802344680018,0.07751261727699732,uniform,0,vendor,GE,availability,T1ax+T2ax+T2cor,3
Empty sella syndrome,88,0.6895140721683781,0.05271275957458842,uniform,0,vendor,GE,availability,T1ax+T2ax+T2cor,3
Cyst of pineal gland,175,0.58507904856858,0.05047762168793503,uniform,0,vendor,GE,availability,T1ax+T2ax+T2cor,3
Rathke's pouch cyst,38,0.5863302507896639,0.014366519200411036,uniform,0,vendor,GE,availability,T1ax+T2ax+T2cor,3
Cerebral edema,74,0.8134918288091154,0.1757790338834653,uniform,0,vendor,GE,availability,T1ax+T2ax+T2cor,3
Mastoiditis,66,0.5214864000352959,0.018994304460219987,uniform,0,vendor,GE,availability,T1ax+T2ax+T2cor,3
Chronic mastoiditis,123,0.7269060879585173,0.07851964004560513,uniform,0,vendor,GE,availability,T1ax+T2ax+T2cor,3
Ventriculomegaly,345,0.8756316531999487,0.4342068901472668,uniform,0,vendor,GE,availability,T1ax+T2ax+T2cor,3
Cerebellar degeneration,34,0.6906488576649056,0.07205205209347411,uniform,0,vendor,GE,availability,T1ax+T2ax+T2cor,3
Mega cisterna magna,49,0.47060593207800283,0.011532156563300078,uniform,0,vendor,GE,availability,T1ax+T2ax+T2cor,3
Structure of cave of septum pellucidum,129,0.6206459820968055,0.0443836705485292,uniform,0,vendor,GE,availability,T1ax+T2ax+T2cor,3
Hyperostosis of skull,40,0.7879310344827586,0.03825997666678855,uniform,0,vendor,GE,availability,T1ax+T2ax+T2cor,3
Choroid plexus cyst,41,0.499452896120857,0.009615093354385552,uniform,0,vendor,GE,availability,T1ax+T2ax+T2cor,3
Pituitary adenoma,52,0.5379546088735931,0.014390661151078614,uniform,0,vendor,GE,availability,T1ax+T2ax+T2cor,3
Cerebral infarction,129,0.8804046748503291,0.21467342628948535,uniform,0,vendor,GE,availability,T1ax+T2ax+FLAIRax,3
Cerebral hemorrhage,27,0.8436075498575498,0.0753652479288637,uniform,0,vendor,GE,availability,T1ax+T2ax+FLAIRax,3
Intracranial meningioma,75,0.7215337224383916,0.037276931510550795,uniform,0,vendor,GE,availability,T1ax+T2ax+FLAIRax,3
Demyelinating disease of central nervous system,109,0.621241299251747,0.0342340483746653,uniform,0,vendor,GE,availability,T1ax+T2ax+FLAIRax,3
Lacunar infarct,61,0.9046311674070071,0.16358779704263174,uniform,0,vendor,GE,availability,T1ax+T2ax+FLAIRax,3
Gliosis,1237,0.7081438143129222,0.524493732319942,uniform,0,vendor,GE,availability,T1ax+T2ax+FLAIRax,3
Cerebral atrophy,550,0.9028799960006999,0.6691033537302512,uniform,0,vendor,GE,availability,T1ax+T2ax+FLAIRax,3
Encephalomalacia,62,0.7825024437927663,0.0953781853050795,uniform,0,vendor,GE,availability,T1ax+T2ax+FLAIRax,3
Arachnoid cyst,165,0.5719376761147024,0.058328056137779645,uniform,0,vendor,GE,availability,T1ax+T2ax+FLAIRax,3
Empty sella syndrome,88,0.6932344917829183,0.059680468337160494,uniform,0,vendor,GE,availability,T1ax+T2ax+FLAIRax,3
Cyst of pineal gland,175,0.5814200256373736,0.05205521892653044,uniform,0,vendor,GE,availability,T1ax+T2ax+FLAIRax,3
Rathke's pouch cyst,38,0.6198830409356726,0.0181716890112922,uniform,0,vendor,GE,availability,T1ax+T2ax+FLAIRax,3
Cerebral edema,74,0.8265749337959404,0.20811093577191478,uniform,0,vendor,GE,availability,T1ax+T2ax+FLAIRax,3
Mastoiditis,66,0.577761355363879,0.02150273188968814,uniform,0,vendor,GE,availability,T1ax+T2ax+FLAIRax,3
Chronic mastoiditis,123,0.6893844824275014,0.07241244637839384,uniform,0,vendor,GE,availability,T1ax+T2ax+FLAIRax,3
Ventriculomegaly,345,0.8714784721122001,0.4291673848304391,uniform,0,vendor,GE,availability,T1ax+T2ax+FLAIRax,3
Cerebellar degeneration,34,0.6558830611464427,0.0674189509606186,uniform,0,vendor,GE,availability,T1ax+T2ax+FLAIRax,3
Mega cisterna magna,49,0.454547696313905,0.01187662703192818,uniform,0,vendor,GE,availability,T1ax+T2ax+FLAIRax,3
Structure of cave of septum pellucidum,129,0.6237578369456829,0.046012504092906,uniform,0,vendor,GE,availability,T1ax+T2ax+FLAIRax,3
Hyperostosis of skull,40,0.7605437665782493,0.04907601567292717,uniform,0,vendor,GE,availability,T1ax+T2ax+FLAIRax,3
Choroid plexus cyst,41,0.5144894285411741,0.009972140465182161,uniform,0,vendor,GE,availability,T1ax+T2ax+FLAIRax,3
Pituitary adenoma,52,0.564073109478188,0.0166177217405342,uniform,0,vendor,GE,availability,T1ax+T2ax+FLAIRax,3
Cerebral infarction,129,0.8836559805303716,0.22335460618509317,uniform,0,vendor,GE,availability,T1ax+T2ax+FLAIRax+T2cor,4
Cerebral hemorrhage,27,0.8400908119658119,0.06036709909656841,uniform,0,vendor,GE,availability,T1ax+T2ax+FLAIRax+T2cor,4
Intracranial meningioma,75,0.7346465629053177,0.04052456836870903,uniform,0,vendor,GE,availability,T1ax+T2ax+FLAIRax+T2cor,4
Demyelinating disease of central nervous system,109,0.592438279242838,0.03125560216508154,uniform,0,vendor,GE,availability,T1ax+T2ax+FLAIRax+T2cor,4
Lacunar infarct,61,0.9063595114547491,0.16389269963972425,uniform,0,vendor,GE,availability,T1ax+T2ax+FLAIRax+T2cor,4
Gliosis,1237,0.7178055163531233,0.5317947776672429,uniform,0,vendor,GE,availability,T1ax+T2ax+FLAIRax+T2cor,4
Cerebral atrophy,550,0.9160411927912615,0.6881660000785558,uniform,0,vendor,GE,availability,T1ax+T2ax+FLAIRax+T2cor,4
Encephalomalacia,62,0.780355816226784,0.10206817433174908,uniform,0,vendor,GE,availability,T1ax+T2ax+FLAIRax+T2cor,4
Arachnoid cyst,165,0.58270873830297,0.06734954094109236,uniform,0,vendor,GE,availability,T1ax+T2ax+FLAIRax+T2cor,4
Empty sella syndrome,88,0.694246379382998,0.05462480920785484,uniform,0,vendor,GE,availability,T1ax+T2ax+FLAIRax+T2cor,4
Cyst of pineal gland,175,0.5935465033471016,0.053118988654198694,uniform,0,vendor,GE,availability,T1ax+T2ax+FLAIRax+T2cor,4
Rathke's pouch cyst,38,0.607774860143852,0.017293121840449698,uniform,0,vendor,GE,availability,T1ax+T2ax+FLAIRax+T2cor,4
Cerebral edema,74,0.8299262062938212,0.20910571211627194,uniform,0,vendor,GE,availability,T1ax+T2ax+FLAIRax+T2cor,4
Mastoiditis,66,0.5652754185877215,0.020916621747696117,uniform,0,vendor,GE,availability,T1ax+T2ax+FLAIRax+T2cor,4
Chronic mastoiditis,123,0.7120162761666986,0.07619764220311631,uniform,0,vendor,GE,availability,T1ax+T2ax+FLAIRax+T2cor,4
Ventriculomegaly,345,0.8805415355830675,0.4454301746984486,uniform,0,vendor,GE,availability,T1ax+T2ax+FLAIRax+T2cor,4
Cerebellar degeneration,34,0.6796645939859208,0.0727284033217301,uniform,0,vendor,GE,availability,T1ax+T2ax+FLAIRax+T2cor,4
Mega cisterna magna,49,0.4640662451544175,0.011573935520870675,uniform,0,vendor,GE,availability,T1ax+T2ax+FLAIRax+T2cor,4
Structure of cave of septum pellucidum,129,0.6202390913154607,0.045063123734688765,uniform,0,vendor,GE,availability,T1ax+T2ax+FLAIRax+T2cor,4
Hyperostosis of skull,40,0.782565710151917,0.04594561735547501,uniform,0,vendor,GE,availability,T1ax+T2ax+FLAIRax+T2cor,4
Choroid plexus cyst,41,0.5081830268375043,0.009871891544838585,uniform,0,vendor,GE,availability,T1ax+T2ax+FLAIRax+T2cor,4
Pituitary adenoma,52,0.5510557157473724,0.015416312083477882,uniform,0,vendor,GE,availability,T1ax+T2ax+FLAIRax+T2cor,4
Cerebral infarction,129,0.8746508953507476,0.19351130085546522,uniform,0,vendor,GE,budget,all4,1
Cerebral hemorrhage,27,0.8614227207977208,0.07121390545114172,uniform,0,vendor,GE,budget,all4,1
Intracranial meningioma,75,0.7158690012970168,0.0356147232056714,uniform,0,vendor,GE,budget,all4,1
Demyelinating disease of central nervous system,109,0.5982717738052922,0.03185293665126217,uniform,0,vendor,GE,budget,all4,1
Lacunar infarct,61,0.8990329219742059,0.13380127072760178,uniform,0,vendor,GE,budget,all4,1
Gliosis,1237,0.7251636682515106,0.5303821587988542,uniform,0,vendor,GE,budget,all4,1
Cerebral atrophy,550,0.9021626215412303,0.6457712342832771,uniform,0,vendor,GE,budget,all4,1
Encephalomalacia,62,0.8044613880742912,0.07636147129755996,uniform,0,vendor,GE,budget,all4,1
Arachnoid cyst,165,0.5745234543344936,0.05576790510647145,uniform,0,vendor,GE,budget,all4,1
Empty sella syndrome,88,0.6941077646432611,0.05344524085526581,uniform,0,vendor,GE,budget,all4,1
Cyst of pineal gland,175,0.5329539951573851,0.04388264353404113,uniform,0,vendor,GE,budget,all4,1
Rathke's pouch cyst,38,0.5700168715353097,0.01135602561350102,uniform,0,vendor,GE,budget,all4,1
Cerebral edema,74,0.813656106872737,0.10807955708564362,uniform,0,vendor,GE,budget,all4,1
Mastoiditis,66,0.5253395395351231,0.01994681387087293,uniform,0,vendor,GE,budget,all4,1
Chronic mastoiditis,123,0.6939236444529799,0.07018465914312051,uniform,0,vendor,GE,budget,all4,1
Ventriculomegaly,345,0.8646085598533372,0.4133611584511438,uniform,0,vendor,GE,budget,all4,1
Cerebellar degeneration,34,0.6793104913528136,0.04701565727563614,uniform,0,vendor,GE,budget,all4,1
Mega cisterna magna,49,0.44360383109261103,0.01267469963315989,uniform,0,vendor,GE,budget,all4,1
Structure of cave of septum pellucidum,129,0.6189496486985226,0.04717989934208809,uniform,0,vendor,GE,budget,all4,1
Hyperostosis of skull,40,0.7320412346274415,0.034200780418522016,uniform,0,vendor,GE,budget,all4,1
Choroid plexus cyst,41,0.5054122104173285,0.009594943576167872,uniform,0,vendor,GE,budget,all4,1
Pituitary adenoma,52,0.5543065761324528,0.015577748286548218,uniform,0,vendor,GE,budget,all4,1
Cerebral infarction,129,0.8741312977332554,0.20761209907525208,uniform,0,vendor,GE,budget,all4,2
Cerebral hemorrhage,27,0.8420940170940171,0.05462726092864849,uniform,0,vendor,GE,budget,all4,2
Intracranial meningioma,75,0.7186835278858625,0.038462709163670866,uniform,0,vendor,GE,budget,all4,2
Demyelinating disease of central nervous system,109,0.6090546274257483,0.032679779913927086,uniform,0,vendor,GE,budget,all4,2
Lacunar infarct,61,0.9009797922808578,0.16242668150895453,uniform,0,vendor,GE,budget,all4,2
Gliosis,1237,0.7038397983091953,0.5170680636310847,uniform,0,vendor,GE,budget,all4,2
Cerebral atrophy,550,0.8877286474866899,0.6256043471449415,uniform,0,vendor,GE,budget,all4,2
Encephalomalacia,62,0.7747253176930596,0.08067522761209227,uniform,0,vendor,GE,budget,all4,2
Arachnoid cyst,165,0.5857300001506863,0.06710844791232554,uniform,0,vendor,GE,budget,all4,2
Empty sella syndrome,88,0.687079997338597,0.056827896453874094,uniform,0,vendor,GE,budget,all4,2
Cyst of pineal gland,175,0.5585044865403789,0.046577872943959084,uniform,0,vendor,GE,budget,all4,2
Rathke's pouch cyst,38,0.5986033413251132,0.016979986194917474,uniform,0,vendor,GE,budget,all4,2
Cerebral edema,74,0.8070784132053278,0.15530699735177494,uniform,0,vendor,GE,budget,all4,2
Mastoiditis,66,0.5249498135933467,0.01910151032506011,uniform,0,vendor,GE,budget,all4,2
Chronic mastoiditis,123,0.6999931982587542,0.0729682385318995,uniform,0,vendor,GE,budget,all4,2
Ventriculomegaly,345,0.8613373167658753,0.40585751748120724,uniform,0,vendor,GE,budget,all4,2
Cerebellar degeneration,34,0.6540558915596096,0.06396844429099062,uniform,0,vendor,GE,budget,all4,2
Mega cisterna magna,49,0.4466616032589933,0.012121014955566929,uniform,0,vendor,GE,budget,all4,2
Structure of cave of septum pellucidum,129,0.627517278531067,0.04566308578067581,uniform,0,vendor,GE,budget,all4,2
Hyperostosis of skull,40,0.7563901615625754,0.04309934092207726,uniform,0,vendor,GE,budget,all4,2
Choroid plexus cyst,41,0.5091478121727672,0.009762877869278052,uniform,0,vendor,GE,budget,all4,2
Pituitary adenoma,52,0.5555855269277277,0.016515264467100083,uniform,0,vendor,GE,budget,all4,2
Cerebral infarction,129,0.8804046748503291,0.21467342628948535,uniform,0,vendor,GE,budget,all4,3
Cerebral hemorrhage,27,0.8436075498575498,0.0753652479288637,uniform,0,vendor,GE,budget,all4,3
Intracranial meningioma,75,0.7215337224383916,0.037276931510550795,uniform,0,vendor,GE,budget,all4,3
Demyelinating disease of central nervous system,109,0.621241299251747,0.0342340483746653,uniform,0,vendor,GE,budget,all4,3
Lacunar infarct,61,0.9046311674070071,0.16358779704263174,uniform,0,vendor,GE,budget,all4,3
Gliosis,1237,0.7081438143129222,0.524493732319942,uniform,0,vendor,GE,budget,all4,3
Cerebral atrophy,550,0.9028799960006999,0.6691033537302511,uniform,0,vendor,GE,budget,all4,3
Encephalomalacia,62,0.7825024437927663,0.0953781853050795,uniform,0,vendor,GE,budget,all4,3
Arachnoid cyst,165,0.5719376761147024,0.058328056137779645,uniform,0,vendor,GE,budget,all4,3
Empty sella syndrome,88,0.6932344917829183,0.059680468337160494,uniform,0,vendor,GE,budget,all4,3
Cyst of pineal gland,175,0.5814200256373736,0.05205521892653044,uniform,0,vendor,GE,budget,all4,3
Rathke's pouch cyst,38,0.6198830409356726,0.0181716890112922,uniform,0,vendor,GE,budget,all4,3
Cerebral edema,74,0.8265749337959404,0.20811093577191478,uniform,0,vendor,GE,budget,all4,3
Mastoiditis,66,0.577761355363879,0.02150273188968814,uniform,0,vendor,GE,budget,all4,3
Chronic mastoiditis,123,0.6893844824275014,0.07241244637839384,uniform,0,vendor,GE,budget,all4,3
Ventriculomegaly,345,0.8714784721122001,0.4291673848304391,uniform,0,vendor,GE,budget,all4,3
Cerebellar degeneration,34,0.6558830611464427,0.0674189509606186,uniform,0,vendor,GE,budget,all4,3
Mega cisterna magna,49,0.454547696313905,0.01187662703192818,uniform,0,vendor,GE,budget,all4,3
Structure of cave of septum pellucidum,129,0.6237578369456829,0.046012504092906,uniform,0,vendor,GE,budget,all4,3
Hyperostosis of skull,40,0.7605437665782493,0.04907601567292717,uniform,0,vendor,GE,budget,all4,3
Choroid plexus cyst,41,0.514489428541174,0.009972140465182161,uniform,0,vendor,GE,budget,all4,3
Pituitary adenoma,52,0.564073109478188,0.0166177217405342,uniform,0,vendor,GE,budget,all4,3
Cerebral infarction,129,0.8836559805303716,0.22335460618509317,uniform,0,vendor,GE,budget,all4,4
Cerebral hemorrhage,27,0.8400908119658119,0.06036709909656841,uniform,0,vendor,GE,budget,all4,4
Intracranial meningioma,75,0.7346465629053177,0.04052456836870903,uniform,0,vendor,GE,budget,all4,4
Demyelinating disease of central nervous system,109,0.592438279242838,0.03125560216508154,uniform,0,vendor,GE,budget,all4,4
Lacunar infarct,61,0.9063595114547491,0.16389269963972425,uniform,0,vendor,GE,budget,all4,4
Gliosis,1237,0.7178055163531233,0.5317947776672429,uniform,0,vendor,GE,budget,all4,4
Cerebral atrophy,550,0.9160411927912615,0.6881660000785558,uniform,0,vendor,GE,budget,all4,4
Encephalomalacia,62,0.780355816226784,0.10206817433174908,uniform,0,vendor,GE,budget,all4,4
Arachnoid cyst,165,0.58270873830297,0.06734954094109236,uniform,0,vendor,GE,budget,all4,4
Empty sella syndrome,88,0.694246379382998,0.05462480920785484,uniform,0,vendor,GE,budget,all4,4
Cyst of pineal gland,175,0.5935465033471016,0.053118988654198694,uniform,0,vendor,GE,budget,all4,4
Rathke's pouch cyst,38,0.6077748601438521,0.017293121840449698,uniform,0,vendor,GE,budget,all4,4
Cerebral edema,74,0.8299262062938212,0.20910571211627194,uniform,0,vendor,GE,budget,all4,4
Mastoiditis,66,0.5652754185877215,0.020916621747696117,uniform,0,vendor,GE,budget,all4,4
Chronic mastoiditis,123,0.7120162761666987,0.0761976422031163,uniform,0,vendor,GE,budget,all4,4
Ventriculomegaly,345,0.8805415355830675,0.4454301746984486,uniform,0,vendor,GE,budget,all4,4
Cerebellar degeneration,34,0.6796645939859208,0.0727284033217301,uniform,0,vendor,GE,budget,all4,4
Mega cisterna magna,49,0.4640662451544175,0.011573935520870675,uniform,0,vendor,GE,budget,all4,4
Structure of cave of septum pellucidum,129,0.6202390913154607,0.045063123734688765,uniform,0,vendor,GE,budget,all4,4
Hyperostosis of skull,40,0.782565710151917,0.04594561735547501,uniform,0,vendor,GE,budget,all4,4
Choroid plexus cyst,41,0.5081830268375043,0.009871891544838585,uniform,0,vendor,GE,budget,all4,4
